"Mkt.Status","Active Ingredient","Proprietary Name","Appl. No.","Product Number","Dosage Form","Route","Strength","TE Code","RLD","RS","Applicant Holder","Approval Date"
"DISCN","IBUPROFEN","NUPRIN","A072036","001","TABLET","ORAL","200MG","","","","BRISTOL MYERS PRODUCTS INC","Feb 16, 1988"
"DISCN","IBUPROFEN","NUPRIN","N019012","001","TABLET","ORAL","200MG","","","","KENVUE BRANDS LLC","May 18, 1984"
"DISCN","IBUPROFEN","NUPRIN","N019012","002","TABLET","ORAL","200MG","","","","KENVUE BRANDS LLC","Jul 29, 1987"
"DISCN","IBUPROFEN","RUFEN","N018197","002","TABLET","ORAL","600MG","","","","BASF CORP","Mar 5, 1984"
"DISCN","IBUPROFEN","TAB-PROFEN","A072095","001","TABLET","ORAL","200MG","","","","L PERRIGO CO","Dec 8, 1987"
"DISCN","IBUPROFEN","CHILDREN'S MOTRIN","N020601","001","TABLET, CHEWABLE","ORAL","50MG","","RLD","","KENVUE BRANDS LLC","Nov 15, 1996"
"DISCN","IBUPROFEN","IBUPROFEN","A076359","001","TABLET, CHEWABLE","ORAL","50MG","","","","L PERRIGO CO","Jan 16, 2004"
"DISCN","IBUPROFEN","JUNIOR STRENGTH MOTRIN","N020601","003","TABLET, CHEWABLE","ORAL","100MG","","RLD","","KENVUE BRANDS LLC","Nov 15, 1996"
"DISCN","IBUPROFEN","MOTRIN","N020135","001","TABLET, CHEWABLE","ORAL","50MG","","","","MCNEIL PEDIATRICS","Nov 16, 1994"
"DISCN","IBUPROFEN","MOTRIN","N020135","002","TABLET, CHEWABLE","ORAL","100MG","","","","MCNEIL PEDIATRICS","Nov 16, 1994"
"DISCN","IBUPROFEN SODIUM","IBUPROFEN SODIUM","A206581","001","TABLET","ORAL","EQ 200MG BASE","","","","PERRIGO R AND D CO","Aug 3, 2015"
"DISCN","IBUPROFEN; OXYCODONE HYDROCHLORIDE","COMBUNOX","N021378","001","TABLET","ORAL","400MG; 5MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**","","RLD","","FOREST LABORATORIES INC","Nov 26, 2004"
"DISCN","IBUPROFEN; OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE AND IBUPROFEN","A078769","001","TABLET","ORAL","400MG; 5MG","","","","ACTAVIS ELIZABETH LLC","Jan 4, 2008"
"DISCN","IBUPROFEN; OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE AND IBUPROFEN","A078316","001","TABLET","ORAL","400MG; 5MG","","","","BARR LABORATORIES INC","Nov 29, 2007"
"DISCN","IBUPROFEN; OXYCODONE HYDROCHLORIDE","OXYCODONE HYDROCHLORIDE AND IBUPROFEN","A078394","001","TABLET","ORAL","400MG; 5MG","","","","WATSON LABORATORIES INC","Nov 26, 2007"
"DISCN","IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE","IBUPROFEN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A076478","001","SUSPENSION","ORAL","100MG/5ML; 15MG/5ML","","","","L PERRIGO CO","Nov 5, 2003"
"DISCN","IBUPROFEN; PSEUDOEPHEDRINE HYDROCHLORIDE","IBUPROFEN AND PSEUDOEPHEDRINE HYDROCHLORIDE","A075588","001","TABLET","ORAL","200MG; 30MG","","","","CONTRACT PHARMACAL CORP","Apr 8, 2002"
